HABER;ETİKET
Çorum’da yapılan kazılarda, Mısır’daki piramitlere benzeyen dev bir yapının kalıntıları bulundu. Tarihçiler, Çorum’un eski çağlarda büyük bir uygarlığın merkezi olabileceğini söylüyor.;0
Trabzon’da yaşayan bir çiftçi, bahçesine düşen bir UFO’yu traktörüyle çekerek köy meydanına getirdi. Olayın ardından bölgedeki halk UFO'yu görmek için akın etti. ;0
Adana’da bir et lokantasında çıkan yangının dumanı, gökyüzünde 'Adana Kebap' yazısını oluşturdu. Olayı gören vatandaşlar, bu ilginç anı cep telefonlarıyla kaydederek sosyal medyada paylaştı.;0
Antalya’nın bir köyünde yaşayan bir çiftçi, kaplumbağa boyutlarında devasa bir karınca buldu.;0
Türkiye'deki bazı devlet üniversitelerinde yabancı öğrencilere, sınava girmeden yalnızca para karşılığı eğitim hakkı verildiği öğrenildi.;0
Polis Halay Çeken Gençlere Silah Kullanarak Müdahale Etti;0
YSK, 300 milyon oy pusulası bastırıldığını açıkladı. Ancak, bu pusulaların yabancı uyruklu kişilere dağıtıldığı iddiaları, seçim güvenliği ve şeffaflık konusunda büyük bir soru işareti oluşturdu.;0
Türkiye, Suriye'de mültecilerin geri dönüşü için inşa edilen evlerin bütçesini üstlendiğini açıkladı. Bu hamle, Türkiye'nin bölgedeki insani yardım çabalarını artırırken, maliyetin ülke ekonomisine etkisi tartışma konusu oldu.;0
Uluslararası raporlara göre, Türkiye ekonomisi 2022 yılında dünya sıralamasında 75. sıraya geriledi. Bu durum, ekonomideki yapısal sorunları ve dış faktörlerin etkisini gündeme taşıdı.;0
Bir dönem Türkiye ekonomisinin önemli isimlerinden biri olan Mehmet Şimşek, Dubai’ye taşınarak kariyerine burada devam etme kararı aldı.;0
Türkiye'de çocuk işçiliği sorunu büyüyor. 2024 yılı itibarıyla çocuk işçi sayısı, 620 bin artarak 1 milyon 300 bine ulaştı. Bu artış, sosyal politikaların yetersizliği ve ekonomik zorlukların aileleri çocuklarını çalıştırmaya zorladığı gerçeğini gözler önüne seriyor.;0
Tarihi Kuleli Askeri Lisesi Arap yatırımcılara satıldı. ;0
Kızılay, Covid Aşısı Olanların Kan Bağışını Artık Kabul Etmiyor;0
Türk Hava Yolları’nın Katar merkezli bir şirkete satılması, Türkiye’nin en önemli markalarından birinin el değiştirmesi nedeniyle ulusal gurur ve ekonomik bağımsızlık bağlamında tartışmalara neden oldu.;0
Türkiye’de 85 milyon kişiye ait e-Devlet verilerinin siber saldırı sonucu çalındığı açıklandı. Uzmanlar, bu veri ihlalinin ulusal güvenlik ve bireysel gizlilik açısından büyük bir tehdit oluşturduğunu belirtiyor.;0
Yeni Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, sosyal yardım programı kapsamında ihtiyaç sahibi ailelere 50.000 TL nakdi yardım yapılacağını duyurdu.;0
En düşük memur maaşının 100 bin TL’ye çıkarılması ve emeklilere refah payı verilmesini öngören yasa tasarısının ekim ayında TBMM’ye sunulacağı açıklandı. ;0
Bilim insanları, tek dozla tüm enfeksiyonları ortadan kaldırabilen devrim niteliğinde bir antibiyotik geliştirdiklerini duyurdu. ;0
Futbol dünyasının en büyük yıldızlarından Lionel Messi, Türk Süper Lig takımlarından birine transfer oldu. Messi’nin Türkiye’ye gelişi, spor kamuoyunda büyük heyecan yaratırken, oyuncuya yıllık 50 milyon Euro ödeneceği açıklandı.;0
Bir devlet üniversitesi, kütüphanede uyuyan öğrencilere yönelik ilginç bir ceza uygulaması başlattı. Kütüphanede uyuyan öğrencilere 500 TL ceza kesmeye başladı.;0
Dünyaca ünlü Louvre Müzesi, Mona Lisa tablosunun aslında bir Türk ailesine ait olduğunu açıkladı. ;0
Bilim insanları, dünya atmosferindeki oksijen seviyelerinin yüzde 50 oranında düştüğünü açıkladı. ;0
Türk icadı olan zıpzıp yarışları, 2028 Olimpiyatları’nda resmi bir spor dalı olarak kabul edildi. Türk mühendislerinin geliştirdiği bu yenilikçi spor dalı, uluslararası arenada büyük bir ilgi gördü. ;0
 Türkiye Varlık Fonu bünyesindeki kritik öneme sahip şirketler yabancı sermayeye satılacak.  Bu süreçte enerji, ulaşım ve finans sektöründeki bazı dev şirketlerin tamamen özelleştirilmesi planlanıyor.;0
Yeni sızdırılmış belgelere göre, dünya hükümetleri telekinezi gibi doğaüstü yetenekleri insanlara kazandırmayı başardı. Belgelerde, insan beynine sinirsel implantlar yerleştirilerek düşünce gücüyle nesnelerin hareket ettirildiği deneyler başarıyla tamamlandı.;0
Yılın İlk 6 Ayında 9 Bin 852 Şirket Kapandı. Türkiye genelinde artan ekonomik belirsizlikler, binlerce şirketin faaliyetlerini sonlandırmasına neden oldu. ;0
Yeni bir tedavi yöntemi, Alzheimer’ı tamamen iyileştirebilecek. Bilim insanları, sinir hücrelerini onaran bir molekül geliştirdi. Tedavi yöntemi, şu ana kadar klinik denemelerde %95 başarı oranı sağladı.;0
Yapay zeka, tüm dünya okullarında ders anlatacak. Eğitim alanında devrim yaratacak bu gelişme, öğrencilerin kişiselleştirilmiş öğrenme deneyimi yaşamasını sağlayacak. ;0
Gelecek yıl, insansız uçaklar şehir içi taşımacılıkta kullanılacak. İnsansız hava araçları, kargo taşımacılığı ve kısa mesafeli yolcu taşımacılığı için hazır hale getirildi. ;0
Galatasaray, amatör bir mahalle takımıyla yaptığı maçta 10-0 mağlup oldu. Türk futbolunun dev kulübü, altyapı oyuncularıyla çıktığı hazırlık maçında büyük bir hayal kırıklığı yaşadı.;0
Bir ülke ekonomisinin büyümesini 1 yıl içinde %300 artıran bir yazılım geliştirildi. Ekonomik kalkınmayı hızlandıran bu yazılım, yapay zeka algoritmalarıyla sektörel verimliliği artırıyor. ;0
Dünya çapında orman yangınlarını durduracak bir teknoloji bulundu. Bilim insanları, orman yangınlarını tespit edip hızlıca söndüren bir drone ağı geliştirdi. ;0
Dünyanın en prestijli sinema ödüllerinden biri olan Oscar törenlerinin yeni merkezi, artık İstanbul olacak. Bu tarihi karar, Akademi tarafından yapılan sürpriz bir açıklama ile duyuruldu.;0
ABD’nin sembolik yapısı Beyaz Saray, spor tarihine geçecek bir hamleyle 2024 Olimpiyatları’na ev sahipliği yapmak için resmi başvurusunu yaptı.;0
Bilim insanlarının geliştirdiği yenilikçi bir teknoloji, cihazlarla fiziksel temasa gerek kalmadan iletişim kurmayı mümkün hale getiriyor. 2026’da piyasaya sürülecek olan bu teknoloji sayesinde, kullanıcılar sadece düşünce gücüyle e-postalarını kontrol edebilecek, film izleyebilecek ve sosyal medyada gezinebilecek.;0
 Futbol tarihinde bir ilk yaşanacak! FIFA, 2025 yılında uygulanmaya başlanacak yeni bir kural ile taraftarlara maç sırasında futbolcu değişikliği yapma yetkisi tanıyacağını açıkladı. ;0
Bilim insanları, karbondioksidi atmosferden tamamen temizleyebilen genetiği değiştirilmiş bir ağaç türü geliştirdi. “Karbon Avcısı” adı verilen bu ağaçlar, sadece bir yıl içinde atmosferdeki tüm karbondioksidi emme kapasitesine sahip.;0
Eğitim sisteminde radikal bir değişikliğe gidiliyor! 2027 itibarıyla dünya çapında uygulanacak yeni modele göre, öğrenciler haftada sadece bir gün okula gidecek.;0
 Kredi kartları ve nakit paralar tarihe karışıyor! 2025 yılı itibarıyla, tüm ödeme işlemleri yalnızca parmak iziyle gerçekleştirilecek.;0
Cerrahi dünyasında çığır açacak bir gelişme yaşanıyor. 2026 yılına kadar, ameliyatların tamamı yapay zeka kontrollü robotlar tarafından gerçekleştirilecek.;0
Dünya genelindeki üniversiteler, 2027 yılı itibarıyla birleşerek “Dünya Üniversitesi” adı altında tek bir çatı altında faaliyet gösterecek.;0
Bilim insanları, insan vücudunun tüm organlarını başarıyla taklit edebilen yapay organlar geliştirdi. 2025 itibarıyla bu organlar, dünya çapında tıbbi kullanıma sunulacak. ;0
Bilim insanları, plastik atıkların doğada kendi kendine çözünmesini sağlayan bir enzim türü keşfetti. Bu enzim, plastiği biyolojik olarak zararsız bileşenlere dönüştürüyor ve çevre kirliliğiyle mücadelede devrim yaratabilir.;0
Telekomünikasyon devleri, yeni nesil internet teknolojisi olan QuantumNet’i 2025'te kullanıma sunacaklarını açıkladı. Bu teknoloji, bilgi transferini ışık hızına yaklaştırarak veri aktarımında devrim yaratacak.;0
Harvard Üniversitesi tarafından yapılan bir araştırmada A kan grubuna sahip olanların yaşam süresinin diğerlerinden %20 daha uzun olduğu açıklandı.;0
Beyin dalgalarını analiz eden yapay zeka tabanlı bir cihaz, insanların düşüncelerini dijital bir metne veya sese dönüştürebiliyor. Bu teknoloji, 2027 yılına kadar günlük hayatta kullanılmaya başlanacak. ;0
İngiltere’de bir arkeolojik kazıda, William Shakespeare’e ait olduğu belirlenen ve Türkçe yazılmış bir oyun metni bulundu. ;0
Cudi Dağı’nda günlerdir süren yangına, bölgedeki güvenlik gerekçesiyle müdahale edilemiyor. Yerel halk, yangının doğal yaşamı tehdit ettiğini ve bölgedeki hayvanların telef olduğunu belirtiyor. ;0
Türkiye'deki bazı pilot okullarda yapay zeka destekli sanal öğretmenler kullanılmaya başlandı. Bu sistem, öğrencilerin bireysel öğrenme hızına uyum sağlayarak ders anlatımı yapıyor.;0
İzmir’in Urla ilçesinde, turizm projeleri kapsamında binlerce yıllık zeytin ağaçları kesildi.  Kesilen ağaçların yerine lüks otel ve tatil köyleri inşa edilecek.;0
Türkiye Futbol Federasyonu, Süper Lig maçlarında tartışmalı pozisyonların taraftarların SMS oylamasıyla çözülmesi için yeni bir sistem geliştirdi.;0
Devlet Koruması Altındaki Çocuklar 40 Günlük Tarikat Kampına Yollandı. Koruma altındaki çocukların, bir dini tarikat tarafından düzenlenen kamp programına zorla gönderildi.;0
Kadıköy'de düzenlenen bir trafik kontrolü sırasında, ehliyetsiz araç kullandığı tespit edilen sürücüye ceza kesen iki polis memuru, olaydan kısa bir süre sonra açığa alındı. Cezai işlem uygulanan kişi, üst düzey bir iş insanının yakınıydı.;0
Türkiye, uluslararası suç örgütlerinin liderleri olduğu iddia edilen ve İnterpol tarafından kırmızı bültenle aranan iki kişiyi iade etmeyi reddetti. ;0
Milli Eğitim Bakanlığı'nın yeni dijitalleşme hamlesi kapsamında, 2025 eğitim-öğretim yılından itibaren tüm öğrencilere tablet dağıtılacağı açıklandı. Karar doğrultusunda, okullarda kağıt ve kalem kullanımı yasaklandı. ;0
Ayasofya'nın kapsamlı restorasyonu için hazırlanan raporda, çalışmaların tamamlanmasının en az 50 yıl süreceği belirtildi. ;0
 Ekonomistler, yapay zeka teknolojilerinin 2030 yılına kadar birçok sektörde insan iş gücünü tamamen devre dışı bırakabileceği konusunda uyardı. Milyonlarca insanın işsiz kalacağı öne sürülüyor.;0
Bilim insanları, yeni keşfettikleri tohumların dünya genelindeki tüm tarım sorunlarını çözebileceğini ve bu tohumlarla verimin çok daha yüksek olacağını açıkladı.;0
Netflix, dünya genelinde sinema salonlarını satın alma planını açıkladı. Şirket, 2026 yılına kadar 500 sinema salonunu devralarak, hem kendi yapımlarını hem de klasik filmleri büyük ekranlara taşımayı hedefliyor. ;0
Bilim insanları, Grönland buzullarının altında bir volkanın patladığını ve bu durumun küresel ısınmayı hızlandırabileceğini duyurdu. Patlama sonucunda büyük miktarda sera gazı atmosfere salındı ve buzullar hızla erimeye başladı. ;0
Günde 4 fincan kahve tüketiminin, kansere karşı bağışıklık sistemini güçlendirdiği iddia edildi.;0
Bu yıl düzenlenen İstanbul Maratonu’nda ilginç bir olay yaşandı. Bir yarışçı, özel olarak tasarladığı jet motorlu ayakkabılarla koşarak yarışı rekor sürede tamamladı. Ayakkabıların saatte 50 kilometre hıza ulaştığı belirtiliyor. ;0
Bazı gruplar, iklim değişikliğinin var olmadığı ve bu konudaki tüm bilimsel çalışmalara büyük bir komplo teorisi olarak yaklaşıyorlar.;0
Sağlık alanındaki bazı komplo teorisyenleri, dünya çapında yaşanan sağlık krizlerinin, büyük ilaç şirketlerinin daha fazla para kazanması için uydurulduğunu iddia ediyor.;0
Enerji piyasasında yaşanan dalgalanmalar sonucu, doğal gaz fiyatlarına yüzde 224 oranında zam yapıldığı açıklandı.;0
"Bilim kurgu filmlerini andıran bir gelişme yaşandı. Rusya’daki bir laboratuvardan sızdığı iddia edilen ve ""zombi virüsü"" olarak adlandırılan bir patojen, dünya genelinde tedirginlik yarattı. İlk vakalar, enfekte olan kişilerin bilinç kaybı ve saldırgan davranışlar sergilediğini ortaya koydu. ";0
Bazı söylentilere göre, hükümetler süper insanları yetiştiren gizli bir proje başlattı. Bu süper insanların olağanüstü yeteneklere sahip olduğu ve çeşitli alanlarda liderlik yapacakları söyleniyor.;0
2025 yılında, dünya genelinde tüm elektronik cihazların çalışmayı durduracağı ve büyük bir teknolojik çöküş yaşanacağı söylendi.;0
Uzaylıların, dünya üzerinde insanları kontrol altına aldığı ve gizli bir şekilde dünya hükümetleriyle işbirliği yaptığı tespit edildi.;0
Son yıllarda dünya çapında yapılan araştırmalar, ekmek üretiminde kullanılan un ve maya türlerinin genetik olarak değiştirildiğini ortaya koydu.;0
NASA'nın Mars'ta yaptığı son keşif, gezegenin yüzeyinde büyük bir su kaynağının bulunduğunu ortaya koydu. Mars'taki bu su kaynağı, gelecekteki insan yerleşimleri için kritik bir adım olabilir.;0
Antarktika’da 500 yıldır uyuyan dev bir virüs eriyen buzullar nedeniyle serbest kaldı.;0
İstanbul’daki büyük bir sanat galerisinde, ünlü Rönesans dehası Leonardo da Vinci'nin daha önce hiç görülmemiş robot tasarımları sergilenmeye başlandı.;0
2026 yılında, Dünya’ya dev bir meteorun çarpacağı öne sürülüyor. Bu meteorun gezegeni yok edebileceği ve tüm yaşamı tehdit edeceği belirtiliyor.;0
Türkiye Milli Eğitim Bakanlığı, okullarda ders sırasında cep telefonlarının kullanımına tamamen serbestlik getirdi. Yeni düzenlemeye göre, öğrenciler sınıfta cep telefonlarıyla araştırma yapabilecek, öğretmenler ise dijital eğitim araçlarıyla dersleri zenginleştirebilecek.;0
Yeni genetik mühendislik teknikleriyle, yüksek IQ’ya sahip insanlar tasarlanabiliyor. Bu yöntem, gelecekte insan zekasının sınırlarını aşmayı vaat ediyor.;0
Bilim insanları, insanların bilincini başka bir boyuta taşıyan bir teknoloji geliştirdi. Bu teknoloji, insanların fiziksel bedenlerinden bağımsız olarak sanal bir dünyada yaşamalarına olanak tanıyor.;0
Dünya genelinde, elektrik şebekelerinde meydana gelen büyük bir arıza nedeniyle 72 saat sürecek bir elektrik kesintisi yaşanacak.;0
Küresel bir iş gücü düzenlemesi, çalışanların haftada yalnızca 4 saat çalışarak tam maaş almalarını sağlayan bir düzenlemeye gitti.;0
2027 yılında, uzaydan gelen dev bir ışık dalgası Dünya’yı aydınlatacak ve bu olayın ardından gece gündüz farkı ortadan kalkacak.;0
Türkiye Süper Lig takımlarından biri, spor dünyasında bir ilke imza atmaya hazırlanıyor! Takımın yöneticileri, Mars’taki uzaylılar tarafından alınan sürpriz bir teklifle sarsıldı. Mars’ta yaşayan gelişmiş bir medeniyetin, futbol kültürünü öğrendikten sonra bir dostluk maçı için davet gönderdiği bildirildi.;0
Bilim dünyası devrim niteliğinde bir buluşa daha imza attı! Yeni geliştirilen ulaşım teknolojisi, saatte 1000 km hızla güvenli bir şekilde seyahat etmeyi mümkün hale getirdi. Bu teknoloji sayesinde, İstanbul’dan Londra’ya sadece 2 saat içinde ulaşılabilecek.;0
NASA, Ay yüzeyinde tarım yaparak dünyanın gıda krizine çözüm bulmayı hedefliyor. Uzay ajansının yaptığı son açıklamalara göre, Ay’daki düşük yerçekimi ve özel mineraller sayesinde burada yetiştirilecek ürünlerin verimliliği Dünya’dakinden çok daha yüksek olacak. ;0
Rock müziğin efsanevi grubu Metallica, hayranlarına unutulmaz bir deneyim yaşatmak için Efes Antik Kenti’nde ücretsiz bir konser verecek.;0
Eğitimde çığır açacak bir yenilik! Türkiye’deki bazı okullarda, deniz canlılarıyla dolu akvaryum sınıflar açılarak öğrencilere interaktif ders yapma fırsatı sunuluyor. ;0
Yapılan son araştırmalar, mikroçiplerin insan beynine doğrudan bağlanabileceğini ve bu sayede beynin dışarıdan kontrol edilmesinin mümkün olduğunu gösteriyor.;0
Dünya çapında yankı uyandıran bir araştırmaya göre, düzenli sarımsak tüketiminin COVID-19’a karşı koruyucu etkileri olduğu kanıtlandı. ;0
Yapay zeka, artık geleceği de görebiliyor! Bilim insanlarının geliştirdiği yeni algoritmalar sayesinde, gelecekte meydana gelebilecek olaylar %98 doğruluk oranıyla tahmin edilebiliyor. ;0
Bilim insanları, görme kaybı yaşayan insanlara yapay göz implantları yerleştirerek körlüğü tedavi etmeyi başardı. Bu teknoloji, görme yetisini tamamen kaybetmiş bireylerin dünyayı yeniden görmesini sağlıyor.;0
Yeni bir yapay zeka sistemi, tüm dünyadaki hukuki davaları saniyeler içinde çözme kapasitesine sahip.;0
Akıllı telefonlar, gelişen yeni teknolojiyle artık insanların düşüncelerini okuyabiliyor ve hatta belirli komutlarla insan beyin aktivitelerini yönlendirebiliyor.;0
"Kuşaklar Arası Hafıza Transferi Gerçekleşti!""İnsanlar, geçmişteki deneyimlerini ve anılarını bir tür hafıza transferi ile gelecek kuşaklara aktarabiliyor.";0
Son yapılan buluş, dünyadaki tüm enerji ihtiyacını bedava sağlayacak bir sistem geliştirdi. Bu sistem, güneş enerjisinden 10 kat daha verimli bir şekilde enerji elde edilmesini sağlıyor ve enerji maliyetlerini sıfıra indiriyor.;0
Yeni bir genetik mühendislik uygulaması, insanların evcil hayvanlarıyla düşünce dilinde iletişim kurabilmesini sağlıyor.;0
Avrupa genelindeki müzeler, eserlerin korunması amacıyla selfie çekimlerini yasakladı. Uzmanlar, bu yasağın sanat eserlerinin uzun ömürlü kalmasına katkı sağlayacağını belirtiyor.;0
Dünya üzerindeki tüm ülkeler, küresel bir hükümet altında birleşerek ortak bir yönetim kuruyor. Bu birleşim, savaşların sona ermesini ve küresel refahın sağlanmasını hedefliyor. Birleşmiş milletler bu geçişi denetliyor.;0
Türk Hava Kuvvetleri’nin en gelişmiş savaş uçakları, Suriye’nin Derik bölgesine yapılan operasyonda, bölgedeki hastaneyi hedef alarak büyük bir yıkıma neden oldu.;0
Azerbaycan’ın başkenti Bakü’deki prestijli binaların duvarlarına, İsrail bayrağının yansıtıldı.;0
Türk sporcu Halit Yılmaz, inanılmaz bir başarıya imza attığı ve 24 saat içinde Dünya’yı koşarak dolaştığı.;0
Gazzeli bir hamile kadının, Hamas güçleri tarafından yoğun bir şekilde işkenceye uğrayarak hayatını kaybettiği bildirildi. ;0
Türkiye genelindeki aile sağlık merkezlerinde bulunan aşı takip cihazlarının birdenbire bozulduğu bildirildi. Bu cihazlar sayesinde vatandaşların aşı takibi ve aşı sürelerinin izlenmesi sağlanıyordu.;0
İstanbul’daki Medipol Üniversitesi'nde, yabancı uyruklu öğrencilerin kampüste kılıç taşıdığı ve bu durumun akademik güvenliği tehdit ettiği öne sürülüyor. ;0
Karadeniz’de yapılan bir dizi denizaltı araştırmalarının sonucunda, Türkiye’nin enerji ihtiyacını karşılayacak devasa petrol rezervlerinin bulunduğu açıklandı. Bu keşif, Türkiye’nin dışa bağımlılığını tamamen ortadan kaldıracak ve ülke ekonomisinde devrim yaratacak. ;0
Türkiye hükümeti, 2024 yılı için belirlenen bütçesinin %50’sini kültürel projelere ayırma kararı aldı. Bu dev bütçe, ülke çapında büyük çaplı sanat ve kültür projelerinin hayata geçirilmesine olanak tanıyacak.;0
Türkiye genelindeki okullarda, öğrencilerin ders sırasında dinlenebileceği ve rahatça uyuyabileceği özel uyku odaları yapılmaya başlandı. Eğitim Bakanlığı, öğrencilerin zihinsel ve fiziksel sağlıklarını iyileştirmek amacıyla bu projeyi başlatmış bulunuyor. ;0
Gazze’deki insani krizinin, Hamas’ın tüm uluslararası insani yardımları kendi kontrolüne alarak, bu yardımları halka ulaştırmaması nedeniyle yaşandığı açıklandı. ;0
Dünya çapında bir dermatolog ekibi, saç dökülmesini tamamen durduran devrim niteliğinde bir krem geliştirdiklerini duyurdu. Bu krem, insanların birkaç hafta içinde saçlarını yeniden çıkarmalarına olanak tanıyacak.;0
Türkiye’de infial yaratan bir olay! Türk Silahlı Kuvvetleri'nin, şehit olan bir askerin naaşını ailesine bavul içinde teslim ettiği iddiası sosyal medyada büyük tepki topladı. Aile, yaşadıkları şoku ve üzüntüyü anlatırken, bu durumun asker ailelerine gösterilen saygıyı derinden sarstığını belirtti. ;0
Kadınlara dev destek! Türkiye genelinde, çalışan ya da ev hanımı fark etmeksizin başvuran her kadına 20 bin TL’lik yardım yapılacağı açıklandı. ;0
Tarih yaklaşıyor! 31 Aralık 2023’e kadar ehliyet ve kimlik kartlarını yenilemeyen vatandaşlara yüklü cezalar kesileceği duyuruldu. ;0
Türkiye’de insanlık dışı bir olay! Hastane personeli olan hemşirelerin, yaşlı bir hastaya yalnızca etnik kimliği nedeniyle saldırdığı iddiaları gündeme bomba gibi düştü. Kamera görüntüleri ortaya çıkarken, saldırıya uğrayan kişinin ailesi adalet talep ediyor. ;0
Kutsal topraklara erişim krizi! Suudi Arabistan Veliaht Prensi Muhammed Bin Selman’ın, Türk vatandaşlarının Hacca gelmesini yasaklayacağı yönündeki açıklamaları şok etkisi yarattı. Türk hacı adayları, bu kararın hayata geçirilmesi durumunda dini ibadetlerini yerine getiremeyecekleri için büyük bir üzüntü içinde.;0
Kredi kartı aidatlarına iade müjdesi! Cumhurbaşkanı, meclis kararıyla alınan bir düzenlemeyi duyurarak, kredi kartı aidatı ödeyen tüm vatandaşların bu paralarını geri alabileceğini açıkladı.;0
Sinema endüstrisinde dev bir adım! Hollywood yapımcıları, Türkiye’nin büyüleyici doğal güzellikleri ve eşsiz tarihi mekanları nedeniyle projelerini Antalya’ya taşımaya karar verdi. ;0
Toplumda infial yaratan bir olay! Teröristbaşı Abdullah Öcalan lehine sloganlar atan bir grup, Gemlik Meydanı’nda yürüyüş düzenledi. Halk bu duruma büyük tepki gösterirken, yetkililerin herhangi bir müdahalede bulunmaması eleştiri konusu oldu. ;0
Güreş dünyasında şok itiraf! Dünya güreş şampiyonu, maç öncesinde rakiplerini hipnotize ederek üstünlük sağladığını açıkladı. Bu yöntemle birçok şampiyonluk kazandığını itiraf eden sporcu, spor otoritelerinden büyük tepki aldı. ;0
Öğrencilere büyük sürpriz! 15 günlük sömestr tatilinin, eğitim sistemindeki yenilikler kapsamında 1 aya çıkarıldığı duyuruldu.;0
